"gender","fedchamb_flag","interject","n","date"
"female",1,0,6,2012-03-13
"male",0,0,91,2012-03-13
"male",0,1,19,2012-03-13
"male",1,0,19,2012-03-13
"male",1,1,1,2012-03-13
NA,0,0,93,2012-03-13
NA,0,1,10,2012-03-13
NA,1,0,9,2012-03-13
"female",0,0,58,2012-03-01
"female",0,1,3,2012-03-01
"female",1,0,12,2012-03-01
"female",1,1,1,2012-03-01
"male",0,0,110,2012-03-01
"male",0,1,23,2012-03-01
"male",1,0,32,2012-03-01
"male",1,1,10,2012-03-01
NA,0,0,87,2012-03-01
NA,0,1,7,2012-03-01
NA,1,0,22,2012-03-01
"female",0,0,60,2012-02-29
"female",0,1,9,2012-02-29
"female",1,0,8,2012-02-29
"female",1,1,2,2012-02-29
"male",0,0,107,2012-02-29
"male",0,1,31,2012-02-29
"male",1,0,26,2012-02-29
"male",1,1,8,2012-02-29
NA,0,0,97,2012-02-29
NA,0,1,22,2012-02-29
NA,1,0,15,2012-02-29
"female",0,0,53,2012-02-28
"female",0,1,22,2012-02-28
"female",1,0,18,2012-02-28
"female",1,1,4,2012-02-28
"male",0,0,82,2012-02-28
"male",0,1,34,2012-02-28
"male",1,0,43,2012-02-28
"male",1,1,13,2012-02-28
NA,0,0,89,2012-02-28
NA,0,1,15,2012-02-28
NA,1,0,27,2012-02-28
"female",0,0,63,2012-02-27
"female",0,1,7,2012-02-27
"female",1,0,21,2012-02-27
"female",1,1,5,2012-02-27
"male",0,0,100,2012-02-27
"male",0,1,42,2012-02-27
"male",1,0,52,2012-02-27
"male",1,1,4,2012-02-27
NA,0,0,96,2012-02-27
NA,0,1,5,2012-02-27
NA,1,0,14,2012-02-27
NA,1,1,3,2012-02-27
"female",0,0,49,2012-02-16
"female",0,1,3,2012-02-16
"female",1,0,7,2012-02-16
"male",0,0,134,2012-02-16
"male",0,1,42,2012-02-16
"male",1,0,26,2012-02-16
"male",1,1,3,2012-02-16
NA,0,0,132,2012-02-16
NA,0,1,14,2012-02-16
NA,1,0,10,2012-02-16
NA,1,1,1,2012-02-16
"female",0,0,75,2012-02-15
"female",0,1,12,2012-02-15
"female",1,0,14,2012-02-15
"male",0,0,101,2012-02-15
"male",0,1,43,2012-02-15
"male",1,0,38,2012-02-15
"male",1,1,14,2012-02-15
NA,0,0,103,2012-02-15
NA,0,1,15,2012-02-15
NA,1,0,12,2012-02-15
NA,1,1,1,2012-02-15
"female",0,0,38,2012-02-14
"female",0,1,14,2012-02-14
"female",1,0,12,2012-02-14
"female",1,1,17,2012-02-14
"male",0,0,137,2012-02-14
"male",0,1,43,2012-02-14
"male",1,0,34,2012-02-14
"male",1,1,12,2012-02-14
NA,0,0,75,2012-02-14
NA,0,1,22,2012-02-14
NA,1,0,18,2012-02-14
NA,1,1,1,2012-02-14
"female",0,0,65,2012-02-13
"female",0,1,5,2012-02-13
"female",1,0,28,2012-02-13
"female",1,1,1,2012-02-13
"male",0,0,139,2012-02-13
"male",0,1,25,2012-02-13
"male",1,0,51,2012-02-13
"male",1,1,10,2012-02-13
NA,0,0,114,2012-02-13
NA,0,1,13,2012-02-13
NA,1,0,29,2012-02-13
NA,1,1,3,2012-02-13
"female",0,0,74,2012-02-09
"female",0,1,8,2012-02-09
"female",1,0,11,2012-02-09
"male",0,0,167,2012-02-09
"male",0,1,27,2012-02-09
"male",1,0,29,2012-02-09
"male",1,1,2,2012-02-09
NA,0,0,90,2012-02-09
NA,0,1,20,2012-02-09
NA,1,0,12,2012-02-09
"female",0,0,55,2012-02-08
"female",0,1,1,2012-02-08
"female",1,0,19,2012-02-08
"female",1,1,1,2012-02-08
"male",0,0,145,2012-02-08
"male",0,1,17,2012-02-08
"male",1,0,53,2012-02-08
"male",1,1,1,2012-02-08
NA,0,0,94,2012-02-08
NA,0,1,13,2012-02-08
NA,1,0,14,2012-02-08
NA,1,1,1,2012-02-08
"female",0,0,41,2012-02-07
"female",0,1,4,2012-02-07
"male",0,0,156,2012-02-07
"male",0,1,14,2012-02-07
NA,0,0,64,2012-02-07
NA,0,1,6,2012-02-07
"female",0,0,44,2011-11-24
"female",0,1,10,2011-11-24
"female",1,0,7,2011-11-24
"male",0,0,114,2011-11-24
"male",0,1,83,2011-11-24
"male",1,0,18,2011-11-24
"male",1,1,1,2011-11-24
NA,0,0,99,2011-11-24
NA,0,1,25,2011-11-24
NA,1,0,11,2011-11-24
NA,1,1,1,2011-11-24
"female",0,0,40,2011-11-23
"female",0,1,9,2011-11-23
"female",1,0,9,2011-11-23
"male",0,0,129,2011-11-23
"male",0,1,26,2011-11-23
"male",1,0,30,2011-11-23
"male",1,1,3,2011-11-23
NA,0,0,100,2011-11-23
NA,0,1,17,2011-11-23
NA,1,0,11,2011-11-23
"female",0,0,68,2011-11-22
"female",0,1,7,2011-11-22
"female",1,0,20,2011-11-22
"male",0,0,141,2011-11-22
"male",0,1,42,2011-11-22
"male",1,0,34,2011-11-22
NA,0,0,142,2011-11-22
NA,0,1,22,2011-11-22
NA,1,0,10,2011-11-22
NA,1,1,1,2011-11-22
"female",0,0,63,2011-11-21
"female",0,1,12,2011-11-21
"female",1,0,23,2011-11-21
"female",1,1,1,2011-11-21
"male",0,0,175,2011-11-21
"male",0,1,24,2011-11-21
"male",1,0,59,2011-11-21
"male",1,1,14,2011-11-21
NA,0,0,91,2011-11-21
NA,0,1,5,2011-11-21
NA,1,0,20,2011-11-21
NA,1,1,1,2011-11-21
"male",0,0,3,2011-11-17
NA,0,0,7,2011-11-17
"female",0,0,30,2011-11-03
"female",0,1,10,2011-11-03
"female",1,0,10,2011-11-03
"male",0,0,133,2011-11-03
"male",0,1,36,2011-11-03
"male",1,0,40,2011-11-03
"male",1,1,2,2011-11-03
NA,0,0,73,2011-11-03
NA,0,1,13,2011-11-03
NA,1,0,9,2011-11-03
"female",0,0,49,2011-11-02
"female",0,1,7,2011-11-02
"female",1,0,16,2011-11-02
"female",1,1,1,2011-11-02
"male",0,0,148,2011-11-02
"male",0,1,42,2011-11-02
"male",1,0,38,2011-11-02
"male",1,1,2,2011-11-02
NA,0,0,113,2011-11-02
NA,0,1,18,2011-11-02
NA,1,0,15,2011-11-02
"female",0,0,40,2011-11-01
"female",0,1,6,2011-11-01
"male",0,0,90,2011-11-01
"male",0,1,23,2011-11-01
NA,0,0,65,2011-11-01
NA,0,1,18,2011-11-01
"female",0,0,59,2011-10-31
"female",0,1,6,2011-10-31
"female",1,0,30,2011-10-31
"female",1,1,1,2011-10-31
"male",0,0,165,2011-10-31
"male",0,1,22,2011-10-31
"male",1,0,78,2011-10-31
"male",1,1,36,2011-10-31
NA,0,0,63,2011-10-31
NA,0,1,16,2011-10-31
NA,1,0,32,2011-10-31
NA,1,1,9,2011-10-31
"female",0,0,48,2011-10-13
"female",0,1,6,2011-10-13
"female",1,0,9,2011-10-13
"female",1,1,1,2011-10-13
"male",0,0,101,2011-10-13
"male",0,1,26,2011-10-13
"male",1,0,30,2011-10-13
"male",1,1,1,2011-10-13
NA,0,0,70,2011-10-13
NA,0,1,16,2011-10-13
NA,1,0,12,2011-10-13
NA,1,1,1,2011-10-13
"female",0,0,52,2011-10-12
"female",0,1,3,2011-10-12
"female",1,0,15,2011-10-12
"female",1,1,10,2011-10-12
"male",0,0,133,2011-10-12
"male",0,1,41,2011-10-12
"male",1,0,38,2011-10-12
"male",1,1,2,2011-10-12
NA,0,0,98,2011-10-12
NA,0,1,18,2011-10-12
NA,1,0,18,2011-10-12
NA,1,1,3,2011-10-12
"female",0,0,79,2011-10-11
"female",0,1,27,2011-10-11
"male",0,0,193,2011-10-11
"male",0,1,45,2011-10-11
NA,0,0,85,2011-10-11
NA,0,1,16,2011-10-11
"female",0,0,30,2011-09-22
"female",0,1,2,2011-09-22
"female",1,0,14,2011-09-22
"female",1,1,4,2011-09-22
"male",0,0,107,2011-09-22
"male",0,1,25,2011-09-22
"male",1,0,37,2011-09-22
"male",1,1,9,2011-09-22
NA,0,0,60,2011-09-22
NA,0,1,12,2011-09-22
NA,1,0,13,2011-09-22
NA,1,1,2,2011-09-22
"female",0,0,50,2011-09-21
"female",0,1,8,2011-09-21
"female",1,0,7,2011-09-21
"male",0,0,166,2011-09-21
"male",0,1,57,2011-09-21
"male",1,0,34,2011-09-21
"male",1,1,5,2011-09-21
NA,0,0,114,2011-09-21
NA,0,1,43,2011-09-21
NA,1,0,9,2011-09-21
NA,1,1,2,2011-09-21
"female",0,0,51,2011-09-20
"female",0,1,20,2011-09-20
"male",0,0,171,2011-09-20
"male",0,1,103,2011-09-20
NA,0,0,134,2011-09-20
NA,0,1,24,2011-09-20
"female",0,0,103,2011-09-19
"female",0,1,7,2011-09-19
"female",1,0,21,2011-09-19
"female",1,1,5,2011-09-19
"male",0,0,177,2011-09-19
"male",0,1,73,2011-09-19
"male",1,0,80,2011-09-19
"male",1,1,12,2011-09-19
NA,0,0,90,2011-09-19
NA,0,1,14,2011-09-19
NA,1,0,21,2011-09-19
NA,1,1,4,2011-09-19
"female",0,0,59,2011-09-15
"female",0,1,21,2011-09-15
"female",1,0,7,2011-09-15
"male",0,0,98,2011-09-15
"male",0,1,71,2011-09-15
"male",1,0,25,2011-09-15
"male",1,1,2,2011-09-15
NA,0,0,147,2011-09-15
NA,0,1,26,2011-09-15
NA,1,0,7,2011-09-15
"female",0,0,64,2011-09-14
"female",0,1,15,2011-09-14
"female",1,0,21,2011-09-14
"male",0,0,93,2011-09-14
"male",0,1,36,2011-09-14
"male",1,0,39,2011-09-14
"male",1,1,6,2011-09-14
NA,0,0,64,2011-09-14
NA,0,1,23,2011-09-14
NA,1,0,12,2011-09-14
NA,1,1,2,2011-09-14
"female",0,0,54,2011-09-13
"female",0,1,2,2011-09-13
"male",0,0,148,2011-09-13
"male",0,1,65,2011-09-13
NA,0,0,121,2011-09-13
NA,0,1,27,2011-09-13
"female",0,0,60,2011-09-12
"female",0,1,6,2011-09-12
"female",1,0,37,2011-09-12
"female",1,1,6,2011-09-12
"male",0,0,123,2011-09-12
"male",0,1,31,2011-09-12
"male",1,0,57,2011-09-12
"male",1,1,9,2011-09-12
NA,0,0,70,2011-09-12
NA,0,1,11,2011-09-12
NA,1,0,28,2011-09-12
NA,1,1,3,2011-09-12
"female",0,0,65,2011-08-25
"female",0,1,8,2011-08-25
"female",1,0,12,2011-08-25
"male",0,0,117,2011-08-25
"male",0,1,61,2011-08-25
"male",1,0,36,2011-08-25
"male",1,1,2,2011-08-25
NA,0,0,109,2011-08-25
NA,0,1,22,2011-08-25
NA,1,0,12,2011-08-25
NA,1,1,2,2011-08-25
"female",0,0,34,2011-08-24
"female",0,1,5,2011-08-24
"female",1,0,20,2011-08-24
"male",0,0,110,2011-08-24
"male",0,1,35,2011-08-24
"male",1,0,52,2011-08-24
NA,0,0,70,2011-08-24
NA,0,1,6,2011-08-24
NA,1,0,10,2011-08-24
"female",0,0,37,2011-08-23
"female",0,1,11,2011-08-23
"male",0,0,99,2011-08-23
"male",0,1,30,2011-08-23
NA,0,0,83,2011-08-23
NA,0,1,18,2011-08-23
"female",0,0,56,2011-08-22
"female",0,1,5,2011-08-22
"female",1,0,31,2011-08-22
"female",1,1,5,2011-08-22
"male",0,0,157,2011-08-22
"male",0,1,21,2011-08-22
"male",1,0,50,2011-08-22
"male",1,1,6,2011-08-22
NA,0,0,86,2011-08-22
NA,0,1,24,2011-08-22
NA,1,0,27,2011-08-22
NA,1,1,10,2011-08-22
"female",0,0,60,2011-08-18
"female",0,1,3,2011-08-18
"female",1,0,19,2011-08-18
"female",1,1,2,2011-08-18
"male",0,0,95,2011-08-18
"male",0,1,25,2011-08-18
"male",1,0,25,2011-08-18
"male",1,1,1,2011-08-18
NA,0,0,74,2011-08-18
NA,0,1,19,2011-08-18
NA,1,0,11,2011-08-18
"female",0,0,64,2011-08-17
"female",0,1,17,2011-08-17
"female",1,0,12,2011-08-17
"female",1,1,3,2011-08-17
"male",0,0,128,2011-08-17
"male",0,1,42,2011-08-17
"male",1,0,53,2011-08-17
"male",1,1,5,2011-08-17
NA,0,0,104,2011-08-17
NA,0,1,17,2011-08-17
NA,1,0,19,2011-08-17
"female",0,0,70,2011-08-16
"female",0,1,6,2011-08-16
"male",0,0,126,2011-08-16
"male",0,1,27,2011-08-16
NA,0,0,79,2011-08-16
NA,0,1,18,2011-08-16
"female",0,0,42,2011-07-07
"female",0,1,2,2011-07-07
"female",1,0,9,2011-07-07
"female",1,1,1,2011-07-07
"male",0,0,114,2011-07-07
"male",0,1,48,2011-07-07
"male",1,0,26,2011-07-07
"male",1,1,1,2011-07-07
NA,0,0,103,2011-07-07
NA,0,1,21,2011-07-07
NA,1,0,12,2011-07-07
"female",0,0,48,2011-07-06
"female",0,1,12,2011-07-06
"female",1,0,18,2011-07-06
"female",1,1,2,2011-07-06
"male",0,0,145,2011-07-06
"male",0,1,37,2011-07-06
"male",1,0,28,2011-07-06
"male",1,1,2,2011-07-06
NA,0,0,128,2011-07-06
NA,0,1,21,2011-07-06
NA,1,0,17,2011-07-06
"female",0,0,39,2011-07-05
"female",0,1,10,2011-07-05
"male",0,0,109,2011-07-05
"male",0,1,29,2011-07-05
NA,0,0,84,2011-07-05
NA,0,1,19,2011-07-05
"female",0,0,55,2011-07-04
"female",0,1,5,2011-07-04
"female",1,0,23,2011-07-04
"male",0,0,157,2011-07-04
"male",0,1,43,2011-07-04
"male",1,0,76,2011-07-04
"male",1,1,12,2011-07-04
NA,0,0,77,2011-07-04
NA,0,1,8,2011-07-04
NA,1,0,8,2011-07-04
NA,1,1,2,2011-07-04
"female",0,0,67,2011-06-23
"female",0,1,7,2011-06-23
"female",1,0,12,2011-06-23
"male",0,0,94,2011-06-23
"male",0,1,33,2011-06-23
"male",1,0,26,2011-06-23
"male",1,1,1,2011-06-23
NA,0,0,91,2011-06-23
NA,0,1,15,2011-06-23
NA,1,0,10,2011-06-23
NA,1,1,3,2011-06-23
"female",0,0,49,2011-06-22
"female",0,1,11,2011-06-22
"female",1,0,14,2011-06-22
"female",1,1,3,2011-06-22
"male",0,0,148,2011-06-22
"male",0,1,38,2011-06-22
"male",1,0,40,2011-06-22
"male",1,1,3,2011-06-22
NA,0,0,114,2011-06-22
NA,0,1,8,2011-06-22
NA,1,0,17,2011-06-22
NA,1,1,1,2011-06-22
"female",0,0,33,2011-06-21
"female",0,1,3,2011-06-21
"female",1,0,29,2011-06-21
"female",1,1,12,2011-06-21
"male",0,0,135,2011-06-21
"male",0,1,53,2011-06-21
"male",1,0,46,2011-06-21
"male",1,1,8,2011-06-21
NA,0,0,90,2011-06-21
NA,0,1,27,2011-06-21
NA,1,0,18,2011-06-21
"female",0,0,26,2011-06-20
"female",0,1,2,2011-06-20
"female",1,0,23,2011-06-20
"female",1,1,4,2011-06-20
"male",0,0,64,2011-06-20
"male",0,1,12,2011-06-20
"male",1,0,67,2011-06-20
"male",1,1,6,2011-06-20
NA,0,0,46,2011-06-20
NA,0,1,13,2011-06-20
NA,1,0,10,2011-06-20
NA,1,1,4,2011-06-20
"female",0,0,25,2011-06-16
"female",0,1,3,2011-06-16
"female",1,0,31,2011-06-16
"female",1,1,1,2011-06-16
"male",0,0,69,2011-06-16
"male",0,1,18,2011-06-16
"male",1,0,30,2011-06-16
"male",1,1,2,2011-06-16
NA,0,0,54,2011-06-16
NA,0,1,7,2011-06-16
NA,1,0,12,2011-06-16
NA,1,1,2,2011-06-16
"female",0,0,45,2011-06-15
"female",0,1,11,2011-06-15
"female",1,0,36,2011-06-15
"female",1,1,5,2011-06-15
"male",0,0,108,2011-06-15
"male",0,1,52,2011-06-15
"male",1,0,156,2011-06-15
"male",1,1,54,2011-06-15
NA,0,0,92,2011-06-15
NA,0,1,21,2011-06-15
NA,1,0,37,2011-06-15
NA,1,1,9,2011-06-15
"female",0,0,39,2011-06-14
"female",0,1,2,2011-06-14
"female",1,0,31,2011-06-14
"female",1,1,2,2011-06-14
"male",0,0,127,2011-06-14
"male",0,1,54,2011-06-14
"male",1,0,159,2011-06-14
"male",1,1,45,2011-06-14
NA,0,0,81,2011-06-14
NA,0,1,15,2011-06-14
NA,1,0,23,2011-06-14
NA,1,1,6,2011-06-14
"female",0,0,42,2011-06-02
"female",0,1,4,2011-06-02
"female",1,0,8,2011-06-02
"male",0,0,111,2011-06-02
"male",0,1,48,2011-06-02
"male",1,0,24,2011-06-02
"male",1,1,6,2011-06-02
NA,0,0,91,2011-06-02
NA,0,1,14,2011-06-02
NA,1,0,10,2011-06-02
NA,1,1,5,2011-06-02
"female",0,0,60,2011-06-01
"female",0,1,8,2011-06-01
"female",1,0,9,2011-06-01
"female",1,1,2,2011-06-01
"male",0,0,114,2011-06-01
"male",0,1,44,2011-06-01
"male",1,0,34,2011-06-01
"male",1,1,2,2011-06-01
NA,0,0,95,2011-06-01
NA,0,1,25,2011-06-01
NA,1,0,15,2011-06-01
"female",0,0,50,2011-05-31
"female",0,1,4,2011-05-31
"female",1,0,14,2011-05-31
"female",1,1,6,2011-05-31
"male",0,0,94,2011-05-31
"male",0,1,42,2011-05-31
"male",1,0,37,2011-05-31
"male",1,1,5,2011-05-31
NA,0,0,77,2011-05-31
NA,0,1,14,2011-05-31
NA,1,0,6,2011-05-31
"female",0,0,50,2011-05-30
"female",0,1,7,2011-05-30
"female",1,0,36,2011-05-30
"female",1,1,5,2011-05-30
"male",0,0,129,2011-05-30
"male",0,1,29,2011-05-30
"male",1,0,68,2011-05-30
"male",1,1,3,2011-05-30
NA,0,0,82,2011-05-30
NA,0,1,8,2011-05-30
NA,1,0,13,2011-05-30
NA,1,1,2,2011-05-30
"female",0,0,44,2011-05-26
"female",0,1,9,2011-05-26
"female",1,0,10,2011-05-26
"male",0,0,146,2011-05-26
"male",0,1,52,2011-05-26
"male",1,0,20,2011-05-26
"male",1,1,1,2011-05-26
NA,0,0,98,2011-05-26
NA,0,1,26,2011-05-26
NA,1,0,6,2011-05-26
NA,1,1,1,2011-05-26
"female",0,0,47,2011-05-25
"female",0,1,10,2011-05-25
"female",1,0,20,2011-05-25
"female",1,1,2,2011-05-25
"male",0,0,166,2011-05-25
"male",0,1,47,2011-05-25
"male",1,0,37,2011-05-25
"male",1,1,10,2011-05-25
NA,0,0,99,2011-05-25
NA,0,1,26,2011-05-25
NA,1,0,10,2011-05-25
NA,1,1,4,2011-05-25
"female",0,0,44,2011-05-24
"female",0,1,2,2011-05-24
"female",1,0,18,2011-05-24
"female",1,1,3,2011-05-24
"male",0,0,76,2011-05-24
"male",0,1,43,2011-05-24
"male",1,0,36,2011-05-24
"male",1,1,2,2011-05-24
NA,0,0,78,2011-05-24
NA,0,1,10,2011-05-24
NA,1,0,19,2011-05-24
NA,1,1,2,2011-05-24
"female",0,0,60,2011-05-23
"female",0,1,5,2011-05-23
"female",1,0,30,2011-05-23
"female",1,1,1,2011-05-23
"male",0,0,143,2011-05-23
"male",0,1,35,2011-05-23
"male",1,0,66,2011-05-23
"male",1,1,4,2011-05-23
NA,0,0,71,2011-05-23
NA,0,1,7,2011-05-23
NA,1,0,17,2011-05-23
"female",0,0,29,2011-05-12
"female",0,1,4,2011-05-12
"female",1,0,14,2011-05-12
"female",1,1,9,2011-05-12
"male",0,0,146,2011-05-12
"male",0,1,52,2011-05-12
"male",1,0,41,2011-05-12
"male",1,1,5,2011-05-12
NA,0,0,88,2011-05-12
NA,0,1,8,2011-05-12
NA,1,0,23,2011-05-12
"female",0,0,54,2011-05-11
"female",0,1,2,2011-05-11
"female",1,0,21,2011-05-11
"female",1,1,3,2011-05-11
"male",0,0,137,2011-05-11
"male",0,1,16,2011-05-11
"male",1,0,52,2011-05-11
"male",1,1,7,2011-05-11
NA,0,0,62,2011-05-11
NA,0,1,6,2011-05-11
NA,1,0,30,2011-05-11
"female",0,0,27,2011-05-10
"female",0,1,5,2011-05-10
"male",0,0,125,2011-05-10
"male",0,1,16,2011-05-10
NA,0,0,56,2011-05-10
NA,0,1,10,2011-05-10
