"uniqueID","phid","surname","firstName","displayName","gender","title","prefix","suffix","electorate","party","deathDate","form1","form2","form3","form4","form5"
"Spurr1897","KUO","Spurr","Lancelot","Spurr, Lancelot","male","Mr",NA,NA,"Wilmot","Australian Labor Party",1965-05-30,"Mr Lancelot Spurr","Mr Spurr","Mr LANCELOT SPURR","Mr SPURR","Mr Lancelot SPURR"
"Stacey1879","KUW","Stacey","Fred","Stacey, Fred","male","Mr",NA,NA,"Adelaide","United Australia Party",1964-09-17,"Mr Fred Stacey","Mr Stacey","Mr FRED STACEY","Mr STACEY","Mr Fred STACEY"
"Staley1939","GY5","Staley","Anthony","Staley, Tony","male","Mr","the Hon.","AO","Chisholm","Liberal Party of Australia",NA,"Mr Anthony Staley","Mr Staley","Mr ANTHONY STALEY","Mr STALEY","Mr Anthony STALEY"
"Stanley1961","265990","Stanley","Anne","Stanley, Anne","female","Ms|Mrs",NA,NA,"Werriwa","Australian Labor Party",NA,"(Ms|Mrs) Anne Stanley","(Ms|Mrs) Stanley","(Ms|Mrs) ANNE STANLEY","(Ms|Mrs) STANLEY","(Ms|Mrs) Anne STANLEY"
"Staples1947","KJ4","Staples","Peter","Staples, Peter","male","Mr","the Hon.",NA,"Jagajaga","Australian Labor Party",NA,"Mr Peter Staples","Mr Staples","Mr PETER STAPLES","Mr STAPLES","Mr Peter STAPLES"
"StClair1949","84B","St Clair","Stuart","St Clair, Stuart","male","Mr",NA,NA,"New England","National Party of Australia",NA,"Mr Stuart St Clair","Mr St Clair","Mr STUART ST CLAIR","Mr ST CLAIR","Mr Stuart ST CLAIR"
"Steedman1943","PI5","Steedman","Alan","Steedman, Peter","male","Mr",NA,NA,"Casey","Australian Labor Party",NA,"Mr Alan Steedman","Mr Steedman","Mr ALAN STEEDMAN","Mr STEEDMAN","Mr Alan STEEDMAN"
"Steggall1974","175696","Steggall","Zali","Steggall, Zali","female","Ms|Mrs",NA,"OAM","Warringah","Independent",NA,"(Ms|Mrs) Zali Steggall","(Ms|Mrs) Steggall","(Ms|Mrs) ZALI STEGGALL","(Ms|Mrs) STEGGALL","(Ms|Mrs) Zali STEGGALL"
"Stevens1983","176304","Stevens","James","Stevens, James","male","Mr",NA,NA,"Sturt","Liberal Party of Australia",NA,"Mr James Stevens","Mr Stevens","Mr JAMES STEVENS","Mr STEVENS","Mr James STEVENS"
"Stewart1884","KV7","Stewart","Frederick","Stewart, Frederick","male","Mr","the Hon. Sir","Kt","Parramatta","Liberal Party of Australia",1961-06-30,"Mr Frederick Stewart","Mr Stewart","Mr FREDERICK STEWART","Mr STEWART","Mr Frederick STEWART"
"Stewart1885","KV8","Stewart","Percy","Stewart, Percy","male","Mr","the Hon.",NA,"Wimmera","Australian Country Party",1931-10-14,"Mr Percy Stewart","Mr Stewart","Mr PERCY STEWART","Mr STEWART","Mr Percy STEWART"
"Stewart1923","KUX","Stewart","Francis","Stewart, Frank","male","Mr","the Hon.",NA,"Grayndler","Australian Labor Party",1979-04-16,"Mr Francis Stewart","Mr Stewart","Mr FRANCIS STEWART","Mr STEWART","Mr Francis STEWART"
"StJohn1916","KUR","St John","Edward","St John, Edward","male","Mr",NA,"QC","Warringah","Independent",1994-10-24,"Mr Edward St John","Mr St John","Mr EDWARD ST JOHN","Mr ST JOHN","Mr Edward ST JOHN"
"Stokes1906","KVG","Stokes","Philip","Stokes, Philip","male","Mr",NA,"OBE","Maribyrnong","Liberal Party of Australia",1983-10-18,"Mr Philip Stokes","Mr Stokes","Mr PHILIP STOKES","Mr STOKES","Mr Philip STOKES"
"Stone1951","EM6","Stone","Sharman","Stone, Sharman","female","Dr|Ms|Mrs","the Hon. Dr",NA,"Murray","Liberal Party of Australia",NA,"(Dr|Ms|Mrs) Sharman Stone","(Dr|Ms|Mrs) Stone","(Dr|Ms|Mrs) SHARMAN STONE","(Dr|Ms|Mrs) STONE","(Dr|Ms|Mrs) Sharman STONE"
"Storrer1854","KVJ","Storrer","David","Storrer, David","male","Mr",NA,NA,"Bass","Liberal Party (Commonwealth)",1935-11-13,"Mr David Storrer","Mr Storrer","Mr DAVID STORRER","Mr STORRER","Mr David STORRER"
"Story1857","K7L","Story","William","Story, William","male","Mr",NA,NA,"Boothby","Nationalist Party",1924-07-13,"Mr William Story","Mr Story","Mr WILLIAM STORY","Mr STORY","Mr William STORY"
"Street1894","KVN","Street","Geoffrey","Street, Geoffrey","male","Mr","the Hon.","MC","Corangamite","United Australia Party",1940-08-13,"Mr Geoffrey Street","Mr Street","Mr GEOFFREY STREET","Mr STREET","Mr Geoffrey STREET"
"Street1926","KVM","Street","Anthony","Street, Tony","male","Mr","the Hon.",NA,"Corangamite","Liberal Party of Australia",NA,"Mr Anthony Street","Mr Street","Mr ANTHONY STREET","Mr STREET","Mr Anthony STREET"
"Stumm1853","KVO","Stumm","Jacob","Stumm, Jacob","male","Mr",NA,NA,"Lilley","Nationalist Party",1921-01-23,"Mr Jacob Stumm","Mr Stumm","Mr JACOB STUMM","Mr STUMM","Mr Jacob STUMM"
"Sudmalis1955","241586","Sudmalis","Ann","Sudmalis, Ann","female","Ms|Mrs",NA,NA,"Gilmore","Liberal Party of Australia",NA,"(Ms|Mrs) Ann Sudmalis","(Ms|Mrs) Sudmalis","(Ms|Mrs) ANN SUDMALIS","(Ms|Mrs) SUDMALIS","(Ms|Mrs) Ann SUDMALIS"
"Sukkar1981","242515","Sukkar","Michael","Sukkar, Michael","male","Mr","the Hon.",NA,"Deakin","Liberal Party of Australia",NA,"Mr Michael Sukkar","Mr Sukkar","Mr MICHAEL SUKKAR","Mr SUKKAR","Mr Michael SUKKAR"
"Sullivan1929","KVQ","Sullivan","John","Sullivan, John","male","Mr",NA,NA,"Riverina","National Country Party",NA,"Mr John Sullivan","Mr Sullivan","Mr JOHN SULLIVAN","Mr SULLIVAN","Mr John SULLIVAN"
"Sullivan1942","3E4","Sullivan","Kathryn","Sullivan, Kathy","female","Ms|Mrs","the Hon.",NA,"Moncrieff","Liberal Party of Australia",NA,"(Ms|Mrs) Kathryn Sullivan","(Ms|Mrs) Sullivan","(Ms|Mrs) KATHRYN SULLIVAN","(Ms|Mrs) SULLIVAN","(Ms|Mrs) Kathryn SULLIVAN"
"Sullivan1950","HVS","Sullivan","Jonathan","Sullivan, Jon","male","Mr",NA,NA,"Longman","Australian Labor Party",NA,"Mr Jonathan Sullivan","Mr Sullivan","Mr JONATHAN SULLIVAN","Mr SULLIVAN","Mr Jonathan SULLIVAN"
"Swan1954","2V5","Swan","Wayne","Swan, Wayne","male","Mr","the Hon.",NA,"Lilley","Australian Labor Party",NA,"Mr Wayne Swan","Mr Swan","Mr WAYNE SWAN","Mr SWAN","Mr Wayne SWAN"
"Swanson1970","264170","Swanson","Meryl","Swanson, Meryl","female","Ms|Mrs",NA,NA,"Paterson","Australian Labor Party",NA,"(Ms|Mrs) Meryl Swanson","(Ms|Mrs) Swanson","(Ms|Mrs) MERYL SWANSON","(Ms|Mrs) SWANSON","(Ms|Mrs) Meryl SWANSON"
"Swartz1911","KVR","Swartz","Reginald","Swartz, Reg","male","Mr","the Hon. Sir","KBE","Darling Downs","Liberal Party of Australia",2006-02-02,"Mr Reginald Swartz","Mr Swartz","Mr REGINALD SWARTZ","Mr SWARTZ","Mr Reginald SWARTZ"
"Symon1965","HW8","Symon","Michael","Symon, Mike","male","Mr",NA,NA,"Deakin","Australian Labor Party",NA,"Mr Michael Symon","Mr Symon","Mr MICHAEL SYMON","Mr SYMON","Mr Michael SYMON"
"Tambling1943","6E4","Tambling","Grant","Tambling, Grant","male","Mr","the Hon.","AM",NA,"National Party of Australia",NA,"Mr Grant Tambling","Mr Tambling","Mr GRANT TAMBLING","Mr TAMBLING","Mr Grant TAMBLING"
"Tanner1956","YU5","Tanner","Lindsay","Tanner, Lindsay","male","Mr","the Hon.",NA,"Melbourne","Australian Labor Party",NA,"Mr Lindsay Tanner","Mr Tanner","Mr LINDSAY TANNER","Mr TANNER","Mr Lindsay TANNER"
"Taylor1938","OJ4","Taylor","William","Taylor, Bill","male","Mr",NA,"AM","Groom","Liberal Party of Australia",NA,"Mr William Taylor","Mr Taylor","Mr WILLIAM TAYLOR","Mr TAYLOR","Mr William TAYLOR"
"Taylor1966","231027","Taylor","Angus","Taylor, Angus","male","Mr","the Hon.",NA,"Hume","Liberal Party of Australia",NA,"Mr Angus Taylor","Mr Taylor","Mr ANGUS TAYLOR","Mr TAYLOR","Mr Angus TAYLOR"
"Tehan1968","210911","Tehan","Daniel","Tehan, Dan","male","Mr","the Hon.",NA,"Wannon","Liberal Party of Australia",NA,"Mr Daniel Tehan","Mr Tehan","Mr DANIEL TEHAN","Mr TEHAN","Mr Daniel TEHAN"
"Templeman1963","181810","Templeman","Susan","Templeman, Susan","female","Ms|Mrs",NA,NA,"Macquarie","Australian Labor Party",NA,"(Ms|Mrs) Susan Templeman","(Ms|Mrs) Templeman","(Ms|Mrs) SUSAN TEMPLEMAN","(Ms|Mrs) TEMPLEMAN","(Ms|Mrs) Susan TEMPLEMAN"
"Theodore1884","KVS","Theodore","Edward","Theodore, Ted","male","Mr","the Hon.",NA,"Dalley","Australian Labor Party",1950-02-09,"Mr Edward Theodore","Mr Theodore","Mr EDWARD THEODORE","Mr THEODORE","Mr Edward THEODORE"
"Theophanous1946","QJ4","Theophanous","Andrew","Theophanous, Andrew","male","Dr|Mr","the Hon. Dr",NA,"Calwell","Independent",NA,"(Dr|Mr) Andrew Theophanous","(Dr|Mr) Theophanous","(Dr|Mr) ANDREW THEOPHANOUS","(Dr|Mr) THEOPHANOUS","(Dr|Mr) Andrew THEOPHANOUS"
"Thistlethwaite1972","182468","Thistlethwaite","Matthew","Thistlethwaite, Matt","male","Mr","the Hon.",NA,"Kingsford Smith","Australian Labor Party",NA,"Mr Matthew Thistlethwaite","Mr Thistlethwaite","Mr MATTHEW THISTLETHWAITE","Mr THISTLETHWAITE","Mr Matthew THISTLETHWAITE"
"Thomas1863","K8L","Thomas","Josiah","Thomas, Josiah","male","Mr","the Hon.",NA,NA,"Nationalist Party",1933-02-05,"Mr Josiah Thomas","Mr Thomas","Mr JOSIAH THOMAS","Mr THOMAS","Mr Josiah THOMAS"
"Thompson1885","KVU","Thompson","Victor","Thompson, Victor","male","Mr","the Hon.",NA,"New England","Australian Country Party",1968-05-11,"Mr Victor Thompson","Mr Thompson","Mr VICTOR THOMPSON","Mr THOMPSON","Mr Victor THOMPSON"
"Thompson1886","KVT","Thompson","Albert","Thompson, Albert","male","Mr",NA,NA,"Port Adelaide","Australian Labor Party",1966-01-13,"Mr Albert Thompson","Mr Thompson","Mr ALBERT THOMPSON","Mr THOMPSON","Mr Albert THOMPSON"
"Thompson1960","84C","Thompson","Cameron","Thompson, Cameron","male","Mr",NA,NA,"Blair","Liberal Party of Australia",NA,"Mr Cameron Thompson","Mr Thompson","Mr CAMERON THOMPSON","Mr THOMPSON","Mr Cameron THOMPSON"
"Thompson1988","281826","Thompson","Phillip","Thompson, Phillip","male","Mr",NA,"OAM","Herbert","Liberal Party of Australia",NA,"Mr Phillip Thompson","Mr Thompson","Mr PHILLIP THOMPSON","Mr THOMPSON","Mr Phillip THOMPSON"
"Thomson1848","KW6","Thomson","Dugald","Thomson, Dugald","male","Mr","the Hon.",NA,"North Sydney","Liberal Party (Commonwealth)",1922-11-27,"Mr Dugald Thomson","Mr Thomson","Mr DUGALD THOMSON","Mr THOMSON","Mr Dugald THOMSON"
"Thomson1856","KVW","Thomson","David","Thomson, David Alexander","male","Mr",NA,NA,"Capricornia","Australian Labor Party",1926-10-30,"Mr David Thomson","Mr Thomson","Mr DAVID THOMSON","Mr THOMSON","Mr David THOMSON"
"Thomson1862","KW8","Thomson","John","Thomson, John","male","Mr",NA,NA,"Cowper","Nationalist Party",1934-07-14,"Mr John Thomson","Mr Thomson","Mr JOHN THOMSON","Mr THOMSON","Mr John THOMSON"
"Thomson1924","KVY","Thomson","David","Thomson, David Scott","male","Mr","the Hon.","MC","Leichhardt","National Party of Australia",2013-10-13,"Mr David Thomson","Mr Thomson","Mr DAVID THOMSON","Mr THOMSON","Mr David THOMSON"
"Thomson1955","UK6","Thomson","Kelvin","Thomson, Kelvin","male","Mr","the Hon.",NA,"Wills","Australian Labor Party",NA,"Mr Kelvin Thomson","Mr Thomson","Mr KELVIN THOMSON","Mr THOMSON","Mr Kelvin THOMSON"
"Thomson1961","FB6","Thomson","Andrew","Thomson, Andrew","male","Mr","the Hon.",NA,"Wentworth","Liberal Party of Australia",NA,"Mr Andrew Thomson","Mr Thomson","Mr ANDREW THOMSON","Mr THOMSON","Mr Andrew THOMSON"
"Thomson1964","HVZ","Thomson","Craig","Thomson, Craig","male","Mr",NA,NA,"Dobell","Independent",NA,"Mr Craig Thomson","Mr Thomson","Mr CRAIG THOMSON","Mr THOMSON","Mr Craig THOMSON"
"Thorburn1930","KWA","Thorburn","Ray","Thorburn, Ray","male","Mr",NA,NA,"Cook","Australian Labor Party",1986-01-30,"Mr Ray Thorburn","Mr Thorburn","Mr RAY THORBURN","Mr THORBURN","Mr Ray THORBURN"
"Thorby1888","KWC","Thorby","Harold","Thorby, Harold","male","Mr","the Hon.",NA,"Calare","Australian Country Party",1973-01-01,"Mr Harold Thorby","Mr Thorby","Mr HAROLD THORBY","Mr THORBY","Mr Harold THORBY"
"Thwaites1980","282212","Thwaites","Kate","Thwaites, Kate","female","Ms|Mrs",NA,NA,"Jagajaga","Australian Labor Party",NA,"(Ms|Mrs) Kate Thwaites","(Ms|Mrs) Thwaites","(Ms|Mrs) KATE THWAITES","(Ms|Mrs) THWAITES","(Ms|Mrs) Kate THWAITES"
"Ticehurst1945","00ANF","Ticehurst","Ken","Ticehurst, Ken","male","Mr",NA,NA,"Dobell","Liberal Party of Australia",NA,"Mr Ken Ticehurst","Mr Ticehurst","Mr KEN TICEHURST","Mr TICEHURST","Mr Ken TICEHURST"
"Tickner1951","RJ4","Tickner","Robert","Tickner, Robert","male","Mr","the Hon.","AO","Hughes","Australian Labor Party",NA,"Mr Robert Tickner","Mr Tickner","Mr ROBERT TICKNER","Mr TICKNER","Mr Robert TICKNER"
"Timson1909","KWE","Timson","Thomas","Timson, Frank","male","Mr",NA,"MBE","Higinbotham","Liberal Party of Australia",1960-10-16,"Mr Thomas Timson","Mr Timson","Mr THOMAS TIMSON","Mr TIMSON","Mr Thomas TIMSON"
"Tollner1966","00AN4","Tollner","David","Tollner, Dave","male","Mr",NA,NA,"Solomon","Liberal Party of Australia",NA,"Mr David Tollner","Mr Tollner","Mr DAVID TOLLNER","Mr TOLLNER","Mr David TOLLNER"
"Townley1907","KWH","Townley","Athol","Townley, Athol","male","Mr","the Hon.",NA,"Denison","Liberal Party of Australia",1963-12-24,"Mr Athol Townley","Mr Townley","Mr ATHOL TOWNLEY","Mr TOWNLEY","Mr Athol TOWNLEY"
"Treloar1892","KWJ","Treloar","Thomas","Treloar, Thomas","male","Mr",NA,NA,"Gwydir","Australian Country Party",1953-11-15,"Mr Thomas Treloar","Mr Treloar","Mr THOMAS TRELOAR","Mr TRELOAR","Mr Thomas TRELOAR"
"Trevor1961","HVU","Trevor","Chris","Trevor, Chris","male","Mr",NA,NA,"Flynn","Australian Labor Party",NA,"Mr Chris Trevor","Mr Trevor","Mr CHRIS TREVOR","Mr TREVOR","Mr Chris TREVOR"
"Truss1948","GT4","Truss","Warren","Truss, Warren","male","Mr","the Hon.","AC","Wide Bay","The Nationals",NA,"Mr Warren Truss","Mr Truss","Mr WARREN TRUSS","Mr TRUSS","Mr Warren TRUSS"
"Tuckey1935","SJ4","Tuckey","Charles","Tuckey, Wilson","male","Mr","the Hon.",NA,"O'Connor","Liberal Party of Australia",NA,"Mr Charles Tuckey","Mr Tuckey","Mr CHARLES TUCKEY","Mr TUCKEY","Mr Charles TUCKEY"
"Tudge1971","M2Y","Tudge","Alan","Tudge, Alan","male","Mr","the Hon.",NA,"Aston","Liberal Party of Australia",NA,"Mr Alan Tudge","Mr Tudge","Mr ALAN TUDGE","Mr TUDGE","Mr Alan TUDGE"
"Tudor1866","KWL","Tudor","Frank","Tudor, Frank","male","Mr","the Hon.",NA,"Yarra","Australian Labor Party",1922-01-10,"Mr Frank Tudor","Mr Tudor","Mr FRANK TUDOR","Mr TUDOR","Mr Frank TUDOR"
"Tully1877","KWN","Tully","James","Tully, James","male","Mr",NA,NA,"Barton","Australian Labor Party",1962-10-15,"Mr James Tully","Mr Tully","Mr JAMES TULLY","Mr TULLY","Mr James TULLY"
"Turnbull1899","KWP","Turnbull","Winton","Turnbull, Winton","male","Mr","Sir","CBE, Kt","Mallee","Australian Country Party",1980-01-14,"Mr Winton Turnbull","Mr Turnbull","Mr WINTON TURNBULL","Mr TURNBULL","Mr Winton TURNBULL"
"Turnbull1954","885","Turnbull","Malcolm","Turnbull, Malcolm","male","Mr","the Hon.","AC","Wentworth","Liberal Party of Australia",NA,"Mr Malcolm Turnbull","Mr Turnbull","Mr MALCOLM TURNBULL","Mr TURNBULL","Mr Malcolm TURNBULL"
"Turner1851","KWT","Turner","George","Turner, George","male","Sir","the Rt. Hon. Sir","KCMG","Balaclava","Protectionist Party",1916-08-13,"Sir George Turner","Sir Turner","Sir GEORGE TURNER","Sir TURNER","Sir George TURNER"
"Turner1905","KWR","Turner","Henry","Turner, Harry","male","Mr",NA,NA,"Bradfield","Liberal Party of Australia",1988-09-19,"Mr Henry Turner","Mr Turner","Mr HENRY TURNER","Mr TURNER","Mr Henry TURNER"
"Turnour1966","HVV","Turnour","James","Turnour, James","male","Mr",NA,NA,"Leichhardt","Australian Labor Party",NA,"Mr James Turnour","Mr Turnour","Mr JAMES TURNOUR","Mr TURNOUR","Mr James TURNOUR"
"Uren1921","EE4","Uren","Thomas","Uren, Tom","male","Mr","the Hon.","AC","Reid","Australian Labor Party",2015-01-26,"Mr Thomas Uren","Mr Uren","Mr THOMAS UREN","Mr UREN","Mr Thomas UREN"
"Vaile1956","SU5","Vaile","Mark","Vaile, Mark","male","Mr","the Hon.","AO","Lyne","The Nationals",NA,"Mr Mark Vaile","Mr Vaile","Mr MARK VAILE","Mr VAILE","Mr Mark VAILE"
"Vale1944","VK6","Vale","Danna","Vale, Danna","female","Ms|Mrs","the Hon.",NA,"Hughes","Liberal Party of Australia",NA,"(Ms|Mrs) Danna Vale","(Ms|Mrs) Vale","(Ms|Mrs) DANNA VALE","(Ms|Mrs) VALE","(Ms|Mrs) Danna VALE"
"Vamvakinou1959","00AMT","Vamvakinou","Maria","Vamvakinou, Maria","female","Ms|Mrs",NA,NA,"Calwell","Australian Labor Party",NA,"(Ms|Mrs) Maria Vamvakinou","(Ms|Mrs) Vamvakinou","(Ms|Mrs) MARIA VAMVAKINOU","(Ms|Mrs) VAMVAKINOU","(Ms|Mrs) Maria VAMVAKINOU"
"vanManen1965","188315","van Manen","Albertus","van Manen, Bert","male","Mr",NA,NA,"Forde","Liberal Party of Australia",NA,"Mr Albertus van Manen","Mr van Manen","Mr ALBERTUS VAN MANEN","Mr VAN MANEN","Mr Albertus VAN MANEN"
"Varvaris1974","250077","Varvaris","Nickolas","Varvaris, Nickolas","male","Mr",NA,NA,"Barton","Liberal Party of Australia",NA,"Mr Nickolas Varvaris","Mr Varvaris","Mr NICKOLAS VARVARIS","Mr VARVARIS","Mr Nickolas VARVARIS"
"Vasta1966","E0D","Vasta","Ross","Vasta, Ross","male","Mr",NA,NA,"Bonner","Liberal Party of Australia",NA,"Mr Ross Vasta","Mr Vasta","Mr ROSS VASTA","Mr VASTA","Mr Ross VASTA"
"Viner1933","EE6","Viner","Robert","Viner, Ian","male","Mr","the Hon.","AO","Stirling","Liberal Party of Australia",NA,"Mr Robert Viner","Mr Viner","Mr ROBERT VINER","Mr VINER","Mr Robert VINER"
"Wakelin1946","HV5","Wakelin","Barry","Wakelin, Barry","male","Mr",NA,"OAM","Grey","Liberal Party of Australia",NA,"Mr Barry Wakelin","Mr Wakelin","Mr BARRY WAKELIN","Mr WAKELIN","Mr Barry WAKELIN"
"Walker1942","9T4","Walker","Francis","Walker, Frank","male","Mr","the Hon.","QC","Robertson","Australian Labor Party",2012-06-12,"Mr Francis Walker","Mr Walker","Mr FRANCIS WALKER","Mr WALKER","Mr Francis WALKER"
"Wallace1881","KWX","Wallace","Cornelius","Wallace, Con","male","Mr",NA,NA,"West Sydney","Australian Labor Party",1921-09-20,"Mr Cornelius Wallace","Mr Wallace","Mr CORNELIUS WALLACE","Mr WALLACE","Mr Cornelius WALLACE"
"Wallace1968","265967","Wallace","Andrew","Wallace, Andrew","male","Mr","the Hon.",NA,"Fisher","Liberal Party of Australia",NA,"Mr Andrew Wallace","Mr Wallace","Mr ANDREW WALLACE","Mr WALLACE","Mr Andrew WALLACE"
"Wallis1922","KWZ","Wallis","Laurie","Wallis, Laurie","male","Mr",NA,NA,"Grey","Australian Labor Party",1984-01-10,"Mr Laurie Wallis","Mr Wallis","Mr LAURIE WALLIS","Mr WALLIS","Mr Laurie WALLIS"
"Ward1899","KX7","Ward","Edward","Ward, Eddie","male","Mr","the Hon.",NA,"East Sydney","Australian Labor Party",1963-07-31,"Mr Edward Ward","Mr Ward","Mr EDWARD WARD","Mr WARD","Mr Edward WARD"
"Washer1945","84F","Washer","Malcolm","Washer, Mal","male","Dr|Mr","Dr",NA,"Moore","Liberal Party of Australia",NA,"(Dr|Mr) Malcolm Washer","(Dr|Mr) Washer","(Dr|Mr) MALCOLM WASHER","(Dr|Mr) WASHER","(Dr|Mr) Malcolm WASHER"
"Watkins1865","KX9","Watkins","David","Watkins, David (Member)","male","Mr","the Hon.",NA,"Newcastle","Australian Labor Party",1935-04-08,"Mr David Watkins","Mr Watkins","Mr DAVID WATKINS","Mr WATKINS","Mr David WATKINS"
"Watkins1896","KXB","Watkins","David","Watkins, David (Oliver)","male","Mr",NA,NA,"Newcastle","Australian Labor Party",1971-12-17,"Mr David Watkins","Mr Watkins","Mr DAVID WATKINS","Mr WATKINS","Mr David WATKINS"
"Watson1864","KXD","Watson","William","Watson, William","male","Mr",NA,NA,"Fremantle","United Australia Party",1938-12-21,"Mr William Watson","Mr Watson","Mr WILLIAM WATSON","Mr WATSON","Mr William WATSON"
"Watson1867","F4R","Watson","John","Watson, Chris","male","Mr","the Hon.",NA,"South Sydney","Australian Labor Party",1941-11-18,"Mr John Watson","Mr Watson","Mr JOHN WATSON","Mr WATSON","Mr John WATSON"
"Watson1945","KAO","Watson","David","Watson, David","male","Dr|Mr","Dr",NA,"Forde","Liberal Party of Australia",NA,"(Dr|Mr) David Watson","(Dr|Mr) Watson","(Dr|Mr) DAVID WATSON","(Dr|Mr) WATSON","(Dr|Mr) David WATSON"
"Watt1871","KXG","Watt","William","Watt, William","male","Mr","the Rt. Hon.",NA,"Balaclava","Nationalist Party",1946-09-13,"Mr William Watt","Mr Watt","Mr WILLIAM WATT","Mr WATT","Mr William WATT"
"Watts1982","193430","Watts","Timothy","Watts, Tim","male","Mr","the Hon.",NA,"Gellibrand","Australian Labor Party",NA,"Mr Timothy Watts","Mr Watts","Mr TIMOTHY WATTS","Mr WATTS","Mr Timothy WATTS"
"Webb1908","KXI","Webb","Charles","Webb, Harry","male","Mr",NA,NA,"Stirling","Australian Labor Party",2000-11-15,"Mr Charles Webb","Mr Webb","Mr CHARLES WEBB","Mr WEBB","Mr Charles WEBB"
"Webster1860","KXK","Webster","William","Webster, William","male","Mr","the Hon.",NA,"Gwydir","Nationalist Party",1936-10-10,"Mr William Webster","Mr Webster","Mr WILLIAM WEBSTER","Mr WEBSTER","Mr William WEBSTER"
"Webster1934","WJ4","Webster","Alasdair","Webster, Alasdair","male","Mr",NA,"OAM","Macquarie","Liberal Party of Australia",NA,"Mr Alasdair Webster","Mr Webster","Mr ALASDAIR WEBSTER","Mr WEBSTER","Mr Alasdair WEBSTER"
"Webster1959","281688","Webster","Anne","Webster, Anne","female","Dr|Ms|Mrs","Dr",NA,"Mallee","The Nationals",NA,"(Dr|Ms|Mrs) Anne Webster","(Dr|Ms|Mrs) Webster","(Dr|Ms|Mrs) ANNE WEBSTER","(Dr|Ms|Mrs) WEBSTER","(Dr|Ms|Mrs) Anne WEBSTER"
"Wells1949","1B6","Wells","Deane","Wells, Deane","male","Mr",NA,NA,"Petrie","Australian Labor Party",NA,"Mr Deane Wells","Mr Wells","Mr DEANE WELLS","Mr WELLS","Mr Deane WELLS"
"Wells1985","264121","Wells","Anika","Wells, Anika","female","Ms|Mrs","the Hon.",NA,"Lilley","Australian Labor Party",NA,"(Ms|Mrs) Anika Wells","(Ms|Mrs) Wells","(Ms|Mrs) ANIKA WELLS","(Ms|Mrs) WELLS","(Ms|Mrs) Anika WELLS"
"Wentworth1907","DB6","Wentworth","William","Wentworth, William","male","Mr","the Hon.","AO","Mackellar","Independent",2003-06-15,"Mr William Wentworth","Mr Wentworth","Mr WILLIAM WENTWORTH","Mr WENTWORTH","Mr William WENTWORTH"
"West1852","KZA","West","John","West, John","male","Mr",NA,NA,"East Sydney","Australian Labor Party",1931-02-05,"Mr John West","Mr West","Mr JOHN WEST","Mr WEST","Mr John WEST"
"West1934","XJ4","West","Stewart","West, Stewart","male","Mr","the Hon.",NA,"Cunningham","Australian Labor Party",NA,"Mr Stewart West","Mr West","Mr STEWART WEST","Mr WEST","Mr Stewart WEST"
"West1952","XK6","West","Andrea","West, Andrea","female","Ms|Mrs",NA,NA,"Bowman","Liberal Party of Australia",2010-04-20,"(Ms|Mrs) Andrea West","(Ms|Mrs) West","(Ms|Mrs) ANDREA WEST","(Ms|Mrs) WEST","(Ms|Mrs) Andrea WEST"
"Whan1933","KZI","Whan","Robert","Whan, Bob","male","Mr",NA,"AM","Eden-Monaro","Australian Labor Party",2015-10-04,"Mr Robert Whan","Mr Whan","Mr ROBERT WHAN","Mr WHAN","Mr Robert WHAN"
"Wheeler1909","KZP","Wheeler","Roy","Wheeler, Roy","male","Mr",NA,NA,"Mitchell","Liberal Party of Australia",1971-03-16,"Mr Roy Wheeler","Mr Wheeler","Mr ROY WHEELER","Mr WHEELER","Mr Roy WHEELER"
"White1888","KZR","White","Thomas","White, Thomas","male","Mr","the Hon. Sir","KBE, DFC","Balaclava","Liberal Party of Australia",1957-10-13,"Mr Thomas White","Mr White","Mr THOMAS WHITE","Mr WHITE","Mr Thomas WHITE"
"White1936","YJ4","White","Peter","White, Peter","male","Mr",NA,"MC","McPherson","Liberal Party of Australia",2005-02-13,"Mr Peter White","Mr White","Mr PETER WHITE","Mr WHITE","Mr Peter WHITE"
"Whiteley1960","207800","Whiteley","Brett","Whiteley, Brett","male","Mr",NA,NA,"Braddon","Liberal Party of Australia",NA,"Mr Brett Whiteley","Mr Whiteley","Mr BRETT WHITELEY","Mr WHITELEY","Mr Brett WHITELEY"
